,loss
step_1051,0.002430599182844162
step_1052,0.0027897513937205076
step_1053,0.0024503618478775024
step_1054,0.0022926018573343754
step_1055,0.0020297139417380095
step_1056,0.0019469275139272213
step_1057,0.0020184237509965897
step_1058,0.002021758584305644
step_1059,0.0023030356969684362
step_1060,0.0030144311022013426
step_1061,0.0031615886837244034
step_1062,0.0023161321878433228
step_1063,0.002451533917337656
step_1064,0.002382129430770874
step_1065,0.002283884212374687
step_1066,0.0021676006726920605
step_1067,0.0018618901958689094
step_1068,0.0018489172216504812
step_1069,0.0018907624762505293
step_1070,0.0020190707873553038
step_1071,0.002354359719902277
step_1072,0.0026346687227487564
step_1073,0.0025498277973383665
step_1074,0.002493066480383277
step_1075,0.0023474644403904676
step_1076,0.002260972512885928
step_1077,0.002017579972743988
step_1078,0.001961899921298027
step_1079,0.001996605424210429
step_1080,0.002079162048175931
step_1081,0.0023247553035616875
step_1082,0.0023454800248146057
step_1083,0.0024385377764701843
step_1084,0.0021220145281404257
step_1085,0.002022602828219533
step_1086,0.0021141867619007826
step_1087,0.002296857535839081
step_1088,0.002465176861733198
step_1089,0.0026831375434994698
step_1090,0.0021797805093228817
step_1091,0.002048604656010866
step_1092,0.0019667292945086956
step_1093,0.001934463856741786
step_1094,0.002216772874817252
step_1095,0.0030228151008486748
step_1096,0.003163212677463889
step_1097,0.0023958366364240646
step_1098,0.0020436204504221678
step_1099,0.0019374515395611525
step_1100,0.0018587185768410563
step_1101,0.0018417350947856903
step_1102,0.0019230290781706572
step_1103,0.0021005277521908283
step_1104,0.0023369435220956802
step_1105,0.002338247373700142
step_1106,0.0022440324537456036
step_1107,0.0020596198737621307
step_1108,0.0022125905379652977
step_1109,0.00234903022646904
step_1110,0.0024029500782489777
step_1111,0.0021189756225794554
step_1112,0.0020471508614718914
step_1113,0.0018503949977457523
step_1114,0.0018180680926889181
step_1115,0.0018603221978992224
step_1116,0.0020406716503202915
step_1117,0.002686261897906661
step_1118,0.0034714534413069487
step_1119,0.0025851535610854626
step_1120,0.002433374058455229
step_1121,0.002320626750588417
step_1122,0.0020597202237695456
step_1123,0.002014093566685915
step_1124,0.0018091563833877444
step_1125,0.001835613395087421
step_1126,0.001965062925592065
step_1127,0.0020044927950948477
step_1128,0.001993720419704914
step_1129,0.0020844286773353815
step_1130,0.0022103709634393454
step_1131,0.002179129049181938
step_1132,0.002286061877384782
step_1133,0.0019898894242942333
step_1134,0.0017800291534513235
step_1135,0.0018540261080488563
step_1136,0.0020162449218332767
step_1137,0.0024113180115818977
step_1138,0.0027864337898790836
step_1139,0.0025851360987871885
step_1140,0.002482260577380657
step_1141,0.0024236568715423346
step_1142,0.0020441017113626003
step_1143,0.0019179244991391897
step_1144,0.0019237999804317951
step_1145,0.0018841163255274296
step_1146,0.0018824593862518668
step_1147,0.001988255186006427
step_1148,0.0022375406697392464
step_1149,0.002047628629952669
step_1150,0.0018350756727159023
step_1151,0.0017622628947719932
step_1152,0.001924281707033515
step_1153,0.0021640376653522253
step_1154,0.0023233206011354923
step_1155,0.002454116940498352
step_1156,0.0023340771440416574
step_1157,0.002219002228230238
step_1158,0.002059735357761383
step_1159,0.002095690928399563
step_1160,0.0022145980037748814
step_1161,0.0023808563128113747
step_1162,0.002396726980805397
step_1163,0.002193980384618044
step_1164,0.0021316111087799072
step_1165,0.0019349640933796763
step_1166,0.0017671704990789294
step_1167,0.001737625221721828
step_1168,0.0018062283052131534
step_1169,0.0018825321458280087
step_1170,0.002039871644228697
step_1171,0.0019180889939889312
step_1172,0.001980915665626526
step_1173,0.002061503240838647
step_1174,0.0023070652969181538
step_1175,0.002433091402053833
step_1176,0.00263691833242774
step_1177,0.0025880434550344944
step_1178,0.0020575360395014286
step_1179,0.002118892502039671
step_1180,0.002305848989635706
step_1181,0.00226232991553843
step_1182,0.0021193355787545443
step_1183,0.0019436213187873363
step_1184,0.0017257703002542257
step_1185,0.0016229040920734406
step_1186,0.0016904784133657813
step_1187,0.0017533845966681838
step_1188,0.001961739733815193
step_1189,0.002385681262239814
step_1190,0.0022890064865350723
step_1191,0.0021908855997025967
step_1192,0.0020349316764622927
step_1193,0.0019542749505490065
step_1194,0.002077024895697832
step_1195,0.00252531748265028
step_1196,0.002267278730869293
step_1197,0.001996752340346575
step_1198,0.002148507861420512
step_1199,0.002194363623857498
step_1200,0.0024491779040545225
step_1201,0.0024422018323093653
step_1202,0.001991130644455552
step_1203,0.0018137835431843996
step_1204,0.0017064794665202498
step_1205,0.0016945049865171313
step_1206,0.001752237556502223
step_1207,0.0018305929843336344
step_1208,0.0018455544486641884
step_1209,0.0020522556733340025
step_1210,0.0021277666091918945
step_1211,0.0021946679335087538
step_1212,0.0020011276938021183
step_1213,0.001977658597752452
step_1214,0.002288163872435689
step_1215,0.0023949374444782734
step_1216,0.002502428600564599
step_1217,0.00205786619335413
step_1218,0.0019107242114841938
step_1219,0.0018815882503986359
step_1220,0.0017016514902934432
step_1221,0.0017491632606834173
step_1222,0.0018904877360910177
step_1223,0.001991391647607088
step_1224,0.0020865928381681442
step_1225,0.0021649000700563192
step_1226,0.0023662452585995197
step_1227,0.0023921621032059193
step_1228,0.0021250504069030285
step_1229,0.0018520902376621962
step_1230,0.001808859407901764
step_1231,0.0017875470221042633
step_1232,0.0017288252711296082
step_1233,0.0018182022031396627
step_1234,0.001875086221843958
step_1235,0.002246431540697813
step_1236,0.002543118316680193
step_1237,0.002581854583695531
step_1238,0.002059448976069689
step_1239,0.0019119770731776953
step_1240,0.0019443421624600887
step_1241,0.001858380390331149
step_1242,0.0018317520152777433
step_1243,0.0018429746851325035
step_1244,0.0020601055584847927
step_1245,0.0019591590389609337
step_1246,0.0018600537441670895
step_1247,0.0017797466134652495
step_1248,0.002239613328129053
step_1249,0.002504773437976837
step_1250,0.0024121911264955997
step_1251,0.0021271873265504837
step_1252,0.0019066536333411932
step_1253,0.0017175243701785803
step_1254,0.0016886022640392184
step_1255,0.001678374013863504
step_1256,0.0016802921891212463
step_1257,0.0017812727019190788
step_1258,0.0019161065574735403
step_1259,0.002117822878062725
step_1260,0.002076095435768366
step_1261,0.0020878382492810488
step_1262,0.0018718153005465865
step_1263,0.0018636354943737388
step_1264,0.0018831966444849968
step_1265,0.0019363975152373314
step_1266,0.002265776274725795
step_1267,0.0026502409018576145
step_1268,0.0025051813572645187
step_1269,0.0018497789278626442
step_1270,0.0020185394678264856
step_1271,0.002142406767234206
step_1272,0.00184954097494483
step_1273,0.0016781939193606377
step_1274,0.0017467085272073746
step_1275,0.0019400408491492271
step_1276,0.0018555073766037822
step_1277,0.0017675518756732345
step_1278,0.0016363570466637611
step_1279,0.0016571343876421452
step_1280,0.0016874584835022688
step_1281,0.0019611315801739693
step_1282,0.0021691869478672743
step_1283,0.0021887696348130703
step_1284,0.002073463751003146
step_1285,0.0020883644465357065
step_1286,0.0018586026271805167
step_1287,0.0017344257794320583
step_1288,0.0018939593574032187
step_1289,0.002049430273473263
step_1290,0.002118282951414585
step_1291,0.0020687251817435026
step_1292,0.0020538116805255413
step_1293,0.001968774478882551
step_1294,0.0019122827798128128
step_1295,0.0017957742093130946
step_1296,0.0017528695752844214
step_1297,0.0017001833766698837
step_1298,0.0017453244654461741
step_1299,0.0017836615443229675
step_1300,0.001766853267326951
step_1301,0.0018516983836889267
step_1302,0.0017897016368806362
step_1303,0.0017336916644126177
step_1304,0.0017969425534829497
step_1305,0.002081837970763445
step_1306,0.0020399466156959534
step_1307,0.001952319173142314
step_1308,0.0017934016650542617
step_1309,0.00176271703094244
step_1310,0.002028066897764802
step_1311,0.0021599503234028816
step_1312,0.002458828967064619
step_1313,0.0020326811354607344
step_1314,0.0018387268064543605
step_1315,0.001725244102999568
step_1316,0.0016426484799012542
step_1317,0.0016093294834718108
step_1318,0.0015843594446778297
step_1319,0.0016188555164262652
step_1320,0.0018615061417222023
step_1321,0.0022433684207499027
step_1322,0.0024559269659221172
step_1323,0.0020545637235045433
step_1324,0.002017522230744362
step_1325,0.0020347125828266144
step_1326,0.0018599783070385456
step_1327,0.0017106621526181698
step_1328,0.0016298715490847826
step_1329,0.001782495528459549
step_1330,0.002052243333309889
step_1331,0.0020743082277476788
step_1332,0.002141241915524006
step_1333,0.0018883030861616135
step_1334,0.001732463832013309
step_1335,0.001738226506859064
step_1336,0.0016449056565761566
step_1337,0.0015581765910610557
step_1338,0.0015495524276047945
step_1339,0.0016955960309132934
step_1340,0.0019120805663987994
step_1341,0.0019281317945569754
step_1342,0.0019633767660707235
step_1343,0.002230512909591198
step_1344,0.0018858173862099648
step_1345,0.0016546053811907768
step_1346,0.001752237556502223
step_1347,0.0018162064952775836
step_1348,0.0019329313654452562
step_1349,0.00222606398165226
step_1350,0.0022064822260290384
step_1351,0.002027541399002075
step_1352,0.0016522605437785387
step_1353,0.00165473367087543
step_1354,0.0017435690388083458
step_1355,0.0015668579144403338
step_1356,0.0015153451822698116
step_1357,0.001517374999821186
step_1358,0.0016430465038865805
step_1359,0.0018492441158741713
step_1360,0.002379195298999548
step_1361,0.0026800900232046843
step_1362,0.002455851063132286
step_1363,0.0018843659199774265
step_1364,0.001716219587251544
step_1365,0.0015889389906078577
step_1366,0.0015273226890712976
step_1367,0.001519499346613884
step_1368,0.0014930283650755882
step_1369,0.0015700766816735268
step_1370,0.0019048344111070037
step_1371,0.00250909267924726
step_1372,0.0023444346152246
step_1373,0.002053381409496069
step_1374,0.0017386398976668715
step_1375,0.0017217346467077732
step_1376,0.0017379457131028175
step_1377,0.0017203723546117544
step_1378,0.001704807160422206
step_1379,0.0015915747499093413
step_1380,0.0015798186650499701
step_1381,0.0017262864857912064
step_1382,0.0018702351953834295
step_1383,0.0016696220263838768
step_1384,0.0016886235680431128
step_1385,0.0018045625183731318
step_1386,0.0018824443686753511
step_1387,0.0018957685679197311
step_1388,0.001957322470843792
step_1389,0.0021750968880951405
step_1390,0.0020775683224201202
step_1391,0.0019145321566611528
step_1392,0.001717027509585023
step_1393,0.0017676507122814655
step_1394,0.0017756682354956865
step_1395,0.00171212712302804
step_1396,0.0015451352810487151
step_1397,0.0016083180671557784
step_1398,0.0016269030747935176
step_1399,0.0015876747202128172
step_1400,0.0016234247013926506
step_1401,0.0017524448921903968
step_1402,0.0018505690386518836
step_1403,0.0020295323338359594
step_1404,0.002254810184240341
step_1405,0.0018560815369710326
step_1406,0.0015531167155131698
step_1407,0.0015384973958134651
step_1408,0.00156327523291111
step_1409,0.001696540741249919
step_1410,0.002118630800396204
step_1411,0.002141867531463504
step_1412,0.0020046797581017017
step_1413,0.0019277895335108042
step_1414,0.0016366610070690513
step_1415,0.001504063606262207
step_1416,0.0015396184753626585
step_1417,0.0015784547431394458
step_1418,0.0017638967838138342
step_1419,0.001725259586237371
step_1420,0.0016387701034545898
step_1421,0.001676927087828517
step_1422,0.0017521311528980732
step_1423,0.0023496635258197784
step_1424,0.002380508929491043
step_1425,0.001873548491857946
step_1426,0.0016502151265740395
step_1427,0.0017228050855919719
step_1428,0.0016581666423007846
step_1429,0.0016504619270563126
step_1430,0.0015664960956200957
step_1431,0.0015195261221379042
step_1432,0.0015537138096988201
step_1433,0.0016920994967222214
step_1434,0.001686418429017067
step_1435,0.0017328764079138637
step_1436,0.0018342523835599422
step_1437,0.0018230046844109893
step_1438,0.0016374536789953709
step_1439,0.0015851696953177452
step_1440,0.001787350862286985
step_1441,0.00191547442227602
step_1442,0.0019543839152902365
step_1443,0.001675514387898147
step_1444,0.0015043944586068392
step_1445,0.0016334762331098318
step_1446,0.0017881300300359726
step_1447,0.001984447007998824
step_1448,0.0018580823671072721
step_1449,0.0017452159663662314
step_1450,0.0015189999248832464
step_1451,0.0014810551656410098
step_1452,0.0015695797046646476
step_1453,0.001595338573679328
step_1454,0.0017874028999358416
step_1455,0.0019158096984028816
step_1456,0.0018731177551671863
step_1457,0.0017193624516949058
step_1458,0.002055991906672716
step_1459,0.0020789210684597492
step_1460,0.002098473720252514
step_1461,0.002044562017545104
step_1462,0.001706525101326406
step_1463,0.0015248879790306091
step_1464,0.0014726007357239723
step_1465,0.0014030685415491462
step_1466,0.0014081522822380066
step_1467,0.0015367362648248672
step_1468,0.0017688684165477753
step_1469,0.0019351569935679436
step_1470,0.0017009455477818847
step_1471,0.0018019679700955749
step_1472,0.0019375684205442667
step_1473,0.001727598486468196
step_1474,0.0016848861705511808
step_1475,0.0016449003014713526
step_1476,0.0015901814913377166
step_1477,0.0015120030147954822
step_1478,0.0015503274044021964
step_1479,0.0016126136761158705
step_1480,0.001743184751830995
step_1481,0.001833627698943019
step_1482,0.0018029495840892196
step_1483,0.001976639498025179
step_1484,0.0023132096976041794
step_1485,0.002324475673958659
step_1486,0.0015476606786251068
step_1487,0.0015283981338143349
step_1488,0.001512811053544283
step_1489,0.001530028646811843
step_1490,0.0015751896426081657
step_1491,0.0016809527296572924
step_1492,0.0018026427133008838
step_1493,0.0019642526749521494
step_1494,0.001696804421953857
step_1495,0.0016117494087666273
step_1496,0.0017002359963953495
step_1497,0.0017860627267509699
step_1498,0.0018178748432546854
step_1499,0.001851442619226873
step_1500,0.0016000738833099604
step_1501,0.0016559967771172523
step_1502,0.0017973085632547736
step_1503,0.0016772773815318942
step_1504,0.0017608384368941188
step_1505,0.0017493352061137557
step_1506,0.0015573407290503383
step_1507,0.0015545956557616591
step_1508,0.0016615509521216154
step_1509,0.001692043850198388
step_1510,0.0017384797101840377
step_1511,0.0018138694576919079
step_1512,0.0017134745139628649
step_1513,0.0016409903764724731
step_1514,0.0015490226214751601
step_1515,0.001644780277274549
step_1516,0.0017543330322951078
step_1517,0.0019226799486204982
step_1518,0.0019639679230749607
step_1519,0.0017283959314227104
step_1520,0.001678753411397338
step_1521,0.0016660431865602732
step_1522,0.0017058359226211905
step_1523,0.0017320439219474792
step_1524,0.0016181694809347391
step_1525,0.0016079237684607506
step_1526,0.001713590114377439
step_1527,0.0020919176749885082
step_1528,0.0020779049955308437
step_1529,0.0016209331806749105
step_1530,0.0015026906039565802
step_1531,0.0015687542036175728
step_1532,0.0015876501565799117
step_1533,0.0016178495716303587
step_1534,0.0017647410277277231
step_1535,0.0016165964771062136
step_1536,0.0015387473395094275
step_1537,0.001402930123731494
step_1538,0.0014707371592521667
step_1539,0.0016183949774131179
step_1540,0.0017194071551784873
step_1541,0.0018894545501098037
step_1542,0.001705826260149479
step_1543,0.0014722970081493258
step_1544,0.0014611914521083236
step_1545,0.00155728030949831
step_1546,0.0018128070514649153
step_1547,0.0017966735176742077
step_1548,0.0018356208456680179
step_1549,0.001671931124292314
step_1550,0.0016333973035216331
step_1551,0.0015262378146871924
step_1552,0.0017176843248307705
step_1553,0.0021013161167502403
step_1554,0.002309060888364911
step_1555,0.002062111161649227
step_1556,0.0019388629589229822
step_1557,0.001480258535593748
step_1558,0.0014981599524617195
step_1559,0.0014684756752103567
step_1560,0.0014922383707016706
step_1561,0.0014879194786772132
step_1562,0.0015196790918707848
step_1563,0.00153512810356915
step_1564,0.0015540606109425426
step_1565,0.0016416206490248442
step_1566,0.001761400606483221
step_1567,0.0019222156843170524
step_1568,0.0016233811620622873
step_1569,0.0016202618135139346
step_1570,0.001595545094460249
step_1571,0.0014352233847603202
step_1572,0.0014009650330990553
step_1573,0.0014357881154865026
step_1574,0.0014690662501379848
step_1575,0.0016005290672183037
step_1576,0.00160934217274189
step_1577,0.001577416667714715
step_1578,0.001566494582220912
step_1579,0.0015830693300813437
step_1580,0.0016747036715969443
step_1581,0.002285849303007126
step_1582,0.002338252030313015
step_1583,0.0019113164162263274
step_1584,0.0017518820241093636
step_1585,0.001594858942553401
step_1586,0.0015248017152771354
step_1587,0.0013495308812707663
step_1588,0.0012955524725839496
step_1589,0.0012812273344025016
step_1590,0.001354118576273322
step_1591,0.0015571609837934375
step_1592,0.0018414619844406843
step_1593,0.0020971058402210474
step_1594,0.0019768679048866034
step_1595,0.0016048395773395896
step_1596,0.0015003131702542305
step_1597,0.0014188115019351244
step_1598,0.0013757332926616073
step_1599,0.0014080697437748313
step_1600,0.001502091414295137
step_1601,0.0016788430511951447
step_1602,0.001715920283459127
step_1603,0.0018333493499085307
step_1604,0.0016106870025396347
step_1605,0.0014546425081789494
step_1606,0.0014370838180184364
step_1607,0.0013402046170085669
step_1608,0.0013690527994185686
step_1609,0.0015491095837205648
step_1610,0.0017453305190429091
step_1611,0.0020416108891367912
step_1612,0.0018539896700531244
step_1613,0.0017086148727685213
step_1614,0.001811552094295621
step_1615,0.0016895744483917952
step_1616,0.001713791280053556
step_1617,0.0015915213152766228
step_1618,0.0014369073323905468
step_1619,0.0013935491442680359
step_1620,0.0013229988981038332
step_1621,0.0013777741696685553
step_1622,0.001557182869873941
step_1623,0.001634977525100112
step_1624,0.0014342023059725761
step_1625,0.0014081265544518828
step_1626,0.001426419010385871
step_1627,0.0015061994781717658
step_1628,0.0016206827713176608
step_1629,0.0016764558386057615
step_1630,0.0018613049760460854
step_1631,0.002092299284413457
step_1632,0.0021490755025297403
step_1633,0.0017669359222054482
step_1634,0.001404073555022478
step_1635,0.0013878772733733058
step_1636,0.001393979648128152
step_1637,0.0014199945144355297
step_1638,0.0014590639621019363
step_1639,0.0015796150546520948
step_1640,0.0018808727618306875
step_1641,0.0021029943600296974
step_1642,0.001983712427318096
step_1643,0.0016559816431254148
step_1644,0.0015038250712677836
step_1645,0.0014452477917075157
step_1646,0.0014327829703688622
step_1647,0.0015267375856637955
step_1648,0.0016899134498089552
step_1649,0.0016703902510926127
step_1650,0.001611595507711172
step_1651,0.0014487829757854342
step_1652,0.0014641036977991462
step_1653,0.0015061721205711365
step_1654,0.0015851150965318084
step_1655,0.0016329828649759293
step_1656,0.0017204288160428405
step_1657,0.0015900800935924053
step_1658,0.0015761558897793293
step_1659,0.001492450712248683
step_1660,0.001502466737292707
step_1661,0.0013988895807415247
step_1662,0.0013918861513957381
step_1663,0.00151673867367208
step_1664,0.0017101591220125556
step_1665,0.0016467690002173185
step_1666,0.001611639279872179
step_1667,0.0015726685523986816
step_1668,0.0014425547560676932
step_1669,0.001523139770142734
step_1670,0.0015066794585436583
step_1671,0.0014641712186858058
step_1672,0.0015583073254674673
step_1673,0.0016821250319480896
step_1674,0.0016208549495786428
step_1675,0.0015884332824498415
step_1676,0.0016224768478423357
step_1677,0.0015153539134189487
step_1678,0.001507387962192297
step_1679,0.0015341336838901043
step_1680,0.0017647644272074103
step_1681,0.0016633262857794762
step_1682,0.0016633154591545463
step_1683,0.0014596704859286547
step_1684,0.0013690656051039696
step_1685,0.001404252601787448
step_1686,0.001430099830031395
step_1687,0.0015048490604385734
step_1688,0.001608419930562377
step_1689,0.0018090787343680859
step_1690,0.0018047397024929523
step_1691,0.0015853461809456348
step_1692,0.001461150124669075
step_1693,0.0014637212734669447
step_1694,0.0013929863926023245
step_1695,0.0013947588158771396
step_1696,0.0017051899340003729
step_1697,0.00196642754599452
step_1698,0.002097307238727808
step_1699,0.0015412047505378723
step_1700,0.0014134998200461268
step_1701,0.0016564576653763652
step_1702,0.0015655499882996082
step_1703,0.0014374185120686889
step_1704,0.0014489772729575634
step_1705,0.0015402978751808405
step_1706,0.0015379423275589943
step_1707,0.0013671796768903732
step_1708,0.0013450095430016518
step_1709,0.0013693528017029166
step_1710,0.0014390831347554922
step_1711,0.0016306282486766577
step_1712,0.0016808053478598595
step_1713,0.0015647419495508075
step_1714,0.0015196844469755888
step_1715,0.0016824177000671625
step_1716,0.00179275160189718
step_1717,0.0018015289679169655
step_1718,0.0015942994505167007
step_1719,0.001449230476282537
step_1720,0.001334161264821887
step_1721,0.0012764825951308012
step_1722,0.0013869237154722214
step_1723,0.0014621875016018748
step_1724,0.0016702752327546477
step_1725,0.0016280075069516897
step_1726,0.00155360484495759
step_1727,0.0015602519270032644
step_1728,0.001640121452510357
step_1729,0.0017911626491695642
step_1730,0.0015163616044446826
step_1731,0.0014574648812413216
step_1732,0.0013475781306624413
step_1733,0.0013701127609238029
step_1734,0.0015556936850771308
step_1735,0.0017595337703824043
step_1736,0.001437896629795432
step_1737,0.0013501564972102642
step_1738,0.0014023163821548223
step_1739,0.0015258628409355879
step_1740,0.0016731040086597204
step_1741,0.00160931795835495
step_1742,0.0016587417339906096
step_1743,0.0015559758758172393
step_1744,0.0015226977411657572
step_1745,0.001515608630143106
step_1746,0.0014243479818105698
step_1747,0.0013294785749167204
step_1748,0.0012967978836968541
step_1749,0.00138002703897655
step_1750,0.0015379395335912704
step_1751,0.0015688673593103886
step_1752,0.0015971058746799827
step_1753,0.0015637049218639731
step_1754,0.0016982679953798652
step_1755,0.0018016041722148657
step_1756,0.0018596069421619177
step_1757,0.0016815077979117632
step_1758,0.0013732174411416054
step_1759,0.001279848744161427
step_1760,0.0012895262334495783
step_1761,0.0012789223110303283
step_1762,0.0013425459619611502
step_1763,0.0014458231162279844
step_1764,0.0015432934742420912
step_1765,0.0015298010548576713
step_1766,0.0014312854036688805
step_1767,0.0016603313852101564
step_1768,0.001971321878954768
step_1769,0.0015367905143648386
step_1770,0.0013311663642525673
step_1771,0.0014146146131679416
step_1772,0.0015092281391844153
step_1773,0.0015275528421625495
step_1774,0.0015490972436964512
step_1775,0.0014902676921337843
step_1776,0.0014848383143544197
step_1777,0.0014944691210985184
step_1778,0.001393937855027616
step_1779,0.0014411447336897254
step_1780,0.0016402739565819502
step_1781,0.0015078452415764332
step_1782,0.0014338291948661208
step_1783,0.0012642228975892067
step_1784,0.0012991944095119834
step_1785,0.0013728328049182892
step_1786,0.001448346651159227
step_1787,0.0014298600144684315
step_1788,0.001412975019775331
step_1789,0.0017518324311822653
step_1790,0.0020942119881510735
step_1791,0.0017420228105038404
step_1792,0.0015797910746186972
step_1793,0.0013725168537348509
step_1794,0.00130437221378088
step_1795,0.0013118209317326546
step_1796,0.0013091990258544683
step_1797,0.0013817285653203726
step_1798,0.0015054441755637527
step_1799,0.0015645757084712386
step_1800,0.0016795136034488678
step_1801,0.0015388370957225561
step_1802,0.0013625239953398705
step_1803,0.001488085719756782
step_1804,0.0017064816784113646
step_1805,0.0018175372388213873
step_1806,0.0014318153262138367
step_1807,0.0014003090327605605
step_1808,0.0015293604228645563
step_1809,0.0015118604060262442
step_1810,0.0015870460774749517
step_1811,0.0013846125220879912
step_1812,0.0012487424537539482
step_1813,0.0013128084829077125
step_1814,0.0012816468952223659
step_1815,0.0012831571511924267
step_1816,0.0013985385885462165
step_1817,0.0017954905051738024
step_1818,0.002188098384067416
step_1819,0.001845021964982152
step_1820,0.001512009184807539
step_1821,0.0013577020727097988
step_1822,0.001301329000853002
step_1823,0.0013283811276778579
step_1824,0.0012669850839301944
step_1825,0.0013230908662080765
step_1826,0.0013857088051736355
step_1827,0.0014576571993529797
step_1828,0.0015223657246679068
step_1829,0.001493627205491066
step_1830,0.0015552485128864646
step_1831,0.0014412034070119262
step_1832,0.0015299522783607244
step_1833,0.001475385157391429
step_1834,0.0014498321106657386
step_1835,0.0016537872143089771
step_1836,0.0018390290206298232
step_1837,0.0016730473143979907
step_1838,0.0016824377235025167
step_1839,0.0016301253344863653
step_1840,0.0014166109031066298
step_1841,0.001290868385694921
step_1842,0.001203772146254778
step_1843,0.0011851812014356256
step_1844,0.001160796731710434
step_1845,0.0011975907254964113
step_1846,0.0012300576781854033
step_1847,0.0014133949298411608
step_1848,0.001583743840456009
step_1849,0.0017546307062730193
step_1850,0.0014026348944753408
step_1851,0.001419544918462634
step_1852,0.001381798181682825
step_1853,0.0014408715069293976
step_1854,0.001593004330061376
step_1855,0.001688484800979495
step_1856,0.0013328766217455268
step_1857,0.0013402397744357586
step_1858,0.0013950769789516926
step_1859,0.0013970069121569395
step_1860,0.0014818677445873618
step_1861,0.0017406260594725609
step_1862,0.0016777785494923592
step_1863,0.0014872800093144178
step_1864,0.0013727573677897453
step_1865,0.0015145916258916259
step_1866,0.0017807295080274343
step_1867,0.0019484763033688068
step_1868,0.0014098230749368668
step_1869,0.001310147694312036
step_1870,0.001268971711397171
step_1871,0.0012143738567829132
step_1872,0.001318088499829173
step_1873,0.0013971047010272741
step_1874,0.001275724614970386
step_1875,0.001270705251954496
step_1876,0.0012910744408145547
step_1877,0.0012367264134809375
step_1878,0.0012694760225713253
step_1879,0.0013455143198370934
step_1880,0.0016424423083662987
step_1881,0.0021261998917907476
step_1882,0.0020378699991852045
step_1883,0.0015236206818372011
step_1884,0.0016569793224334717
step_1885,0.00154659035615623
step_1886,0.0014339340850710869
step_1887,0.0013515049358829856
step_1888,0.001192883588373661
step_1889,0.0011619807919487357
step_1890,0.0011739128967747092
step_1891,0.0012054966064170003
step_1892,0.0013430597027763724
step_1893,0.0016649113968014717
step_1894,0.0020058215595781803
step_1895,0.0017133670626208186
step_1896,0.0015050421934574842
step_1897,0.0014368215342983603
step_1898,0.0013822581386193633
step_1899,0.0013430677354335785
step_1900,0.0013636562507599592
step_1901,0.001436657621525228
step_1902,0.0014966799644753337
step_1903,0.001305662328377366
step_1904,0.0014550348278135061
step_1905,0.0017494403291493654
step_1906,0.001616335823200643
step_1907,0.0013556608464568853
step_1908,0.0013694515218958259
step_1909,0.0012857955880463123
step_1910,0.0012317387154325843
step_1911,0.001311398926191032
step_1912,0.001366280484944582
step_1913,0.001478062942624092
step_1914,0.0015944447368383408
step_1915,0.0016055561136454344
step_1916,0.0014068292221054435
step_1917,0.0013037265744060278
step_1918,0.0013648004969581962
step_1919,0.00165112828835845
step_1920,0.0019889753311872482
step_1921,0.0015240702778100967
step_1922,0.0012901287991553545
step_1923,0.0013193150516599417
step_1924,0.0012801255797967315
step_1925,0.0012196581810712814
step_1926,0.0011812844313681126
step_1927,0.0012353858910501003
step_1928,0.0013208591844886541
step_1929,0.0013786200433969498
step_1930,0.0015264608664438128
step_1931,0.0018133465200662613
step_1932,0.0017830639844760299
step_1933,0.0014219064032658935
step_1934,0.0012532485416159034
step_1935,0.00127238011918962
step_1936,0.0012780367396771908
step_1937,0.001341477269306779
step_1938,0.0015587391098961234
step_1939,0.0017449143342673779
step_1940,0.001586260972544551
step_1941,0.001397996675223112
step_1942,0.0015047177439555526
step_1943,0.0013048889813944697
step_1944,0.0012516073184087873
step_1945,0.0012617185711860657
step_1946,0.0013497916515916586
step_1947,0.0012445024913176894
step_1948,0.0012432110961526632
step_1949,0.0013327999040484428
step_1950,0.001399661647155881
step_1951,0.0015227890107780695
step_1952,0.0015886069741100073
step_1953,0.0017306497320532799
step_1954,0.001516463584266603
step_1955,0.0013419182505458593
step_1956,0.001344420830719173
step_1957,0.0012710362207144499
step_1958,0.0012055921833962202
step_1959,0.0012258514761924744
step_1960,0.0014925848226994276
step_1961,0.0017330115661025047
step_1962,0.0019229790195822716
step_1963,0.001811519148759544
step_1964,0.001620057038962841
step_1965,0.001281033270061016
step_1966,0.0011954292422160506
step_1967,0.0011831868905574083
step_1968,0.0011762542417272925
step_1969,0.0011497663799673319
step_1970,0.0011628895299509168
step_1971,0.0011734752915799618
step_1972,0.0012182773789390922
step_1973,0.0013202149420976639
step_1974,0.001599720912054181
step_1975,0.0017806345131248236
step_1976,0.0014874021289870143
step_1977,0.001494546770118177
step_1978,0.0015335455536842346
step_1979,0.001412493409588933
step_1980,0.001329548074863851
step_1981,0.0013418549206107855
step_1982,0.0013216962106525898
step_1983,0.0012846083845943213
step_1984,0.0013720004353672266
step_1985,0.0014932065969333053
step_1986,0.001456457539461553
step_1987,0.0012447030749171972
step_1988,0.0012415054952725768
step_1989,0.0014517762465402484
step_1990,0.0018960353918373585
step_1991,0.0018571581458672881
step_1992,0.0015783943235874176
step_1993,0.001550968736410141
step_1994,0.001370214275084436
step_1995,0.001263784128241241
step_1996,0.0011687888763844967
step_1997,0.0011686820071190596
step_1998,0.0012325504794716835
step_1999,0.0012811722699552774
